Country_Name,Country_Code,Year,gdp
Oman,OMN,1998,6254.953411
Oman,OMN,1999,6967.059664
Oman,OMN,2000,8601.185906
Oman,OMN,2001,8476.610511
Oman,OMN,2002,8629.101774
Oman,OMN,2003,9069.810206
Oman,OMN,2004,10129.28886
Oman,OMN,2005,12376.97936
Oman,OMN,2006,14408.0505
Oman,OMN,2007,15805.13226
Oman,OMN,2008,22075.03536
Pakistan,PAK,1996,502.7867074
Pakistan,PAK,1997,483.6529366
Pakistan,PAK,1998,470.2489295
Pakistan,PAK,1999,465.0757661
Pakistan,PAK,2000,533.8624114
Pakistan,PAK,2001,510.6568157
Pakistan,PAK,2002,499.8600033
Pakistan,PAK,2003,563.594342
Pakistan,PAK,2004,649.8048233
Pakistan,PAK,2005,711.4699463
Pakistan,PAK,2006,873.7702727
Pakistan,PAK,2007,950.4327931
Pakistan,PAK,2008,1039.312088
Palau,PLW,1996,6116.273812
Palau,PLW,1997,6246.923798
Palau,PLW,1998,6333.405312
Palau,PLW,1999,6011.176439
Palau,PLW,2000,7709.653194
Palau,PLW,2001,8150.860647
Palau,PLW,2002,8256.626137
Palau,PLW,2003,8018.411168
Palau,PLW,2004,8754.488992
Palau,PLW,2005,9611.499046
Palau,PLW,2006,9648.505896
Palau,PLW,2007,9682.19825
Palau,PLW,2008,9724.713269
Panama,PAN,1996,3529.78532
Panama,PAN,1997,3741.242759
Panama,PAN,1998,3974.650657
Panama,PAN,1999,4082.614583
Panama,PAN,2000,4060.299035
Panama,PAN,2001,4046.372833
Panama,PAN,2002,4126.140671
Panama,PAN,2003,4267.13578
Panama,PAN,2004,4591.892776
Panama,PAN,2005,4916.54886
Panama,PAN,2006,5348.518399
Panama,PAN,2007,6068.086607
Panama,PAN,2008,6973.92804
Papua New Guinea,PNG,1996,1026.490809
Papua New Guinea,PNG,1997,957.6510705
Papua New Guinea,PNG,1998,716.1785447
Papua New Guinea,PNG,1999,640.286085
Papua New Guinea,PNG,2000,631.9468526
Papua New Guinea,PNG,2001,539.0031987
Papua New Guinea,PNG,2002,511.6597331
Papua New Guinea,PNG,2003,588.3503924
Papua New Guinea,PNG,2004,637.3686654
Papua New Guinea,PNG,2005,770.5648783
Papua New Guinea,PNG,2006,1283.770364
Papua New Guinea,PNG,2007,1440.130304
Papua New Guinea,PNG,2008,1719.516327
Paraguay,PRY,1996,2009.650315
Paraguay,PRY,1997,2000.911081
Paraguay,PRY,1998,1773.239886
Paraguay,PRY,1999,1614.903106
Paraguay,PRY,2000,1545.626423
Paraguay,PRY,2001,1417.260582
Paraguay,PRY,2002,1148.229882
Paraguay,PRY,2003,1174.779347
Paraguay,PRY,2004,1408.527976
Paraguay,PRY,2005,1507.145691
Paraguay,PRY,2006,1809.710539
Paraguay,PRY,2007,2312.192926
Paraguay,PRY,2008,3059.992184
Peru,PER,1996,2260.637733
Peru,PER,1997,2342.06999
Peru,PER,1998,2202.461226
Peru,PER,1999,1963.410567
Peru,PER,2000,1996.719689
Peru,PER,2001,1981.243653
Peru,PER,2002,2059.192958
Peru,PER,2003,2180.250997
Peru,PER,2004,2448.143899
Peru,PER,2005,2754.780029
Peru,PER,2006,3171.498056
Peru,PER,2007,3611.21047
Peru,PER,2008,4208.878011
Philippines,PHL,1996,1159.589292
Philippines,PHL,1997,1127.003716
Philippines,PHL,1998,966.708438
Philippines,PHL,1999,1087.237365
Philippines,PHL,2000,1038.910977
Philippines,PHL,2001,957.2807441
Philippines,PHL,2002,1000.068135
Philippines,PHL,2003,1010.553196
Philippines,PHL,2004,1079.03715
Philippines,PHL,2005,1194.697155
Philippines,PHL,2006,1391.772325
Philippines,PHL,2007,1672.685433
Philippines,PHL,2008,1919.466195
Poland,POL,1996,4140.983541
Poland,POL,1997,4116.926243
Poland,POL,1998,4510.413117
Poland,POL,1999,4389.976415
Poland,POL,2000,4492.727604
Poland,POL,2001,4981.198619
Poland,POL,2002,5196.932921
Poland,POL,2003,5693.52416
Poland,POL,2004,6681.178818
Poland,POL,2005,8021.251569
Poland,POL,2006,9040.770206
Poland,POL,2007,11260.31852
Poland,POL,2008,14001.44688
Portugal,PRT,1996,12185.06389
Portugal,PRT,1997,11578.44151
Portugal,PRT,1998,12202.69141
Portugal,PRT,1999,12474.81808
Portugal,PRT,2000,11502.39681
Portugal,PRT,2001,11729.14616
Portugal,PRT,2002,12882.28897
Portugal,PRT,2003,15772.7334
Portugal,PRT,2004,18045.5881
Portugal,PRT,2005,18784.9485
Portugal,PRT,2006,19821.44463
Portugal,PRT,2007,22780.05845
Portugal,PRT,2008,24815.60884
Puerto Rico,PRI,1996,12173.16369
Puerto Rico,PRI,1997,12817.64496
Puerto Rico,PRI,1998,14304.40499
Puerto Rico,PRI,1999,15220.99134
Puerto Rico,PRI,2000,16192.12697
Puerto Rico,PRI,2001,18123.1987
Puerto Rico,PRI,2002,18731.45939
Puerto Rico,PRI,2003,19557.12025
Puerto Rico,PRI,2004,20988.99233
Puerto Rico,PRI,2005,21959.3227
Puerto Rico,PRI,2006,22935.94116
Puerto Rico,PRI,2007,23664.88235
Puerto Rico,PRI,2008,24898.33884
Qatar,QAT,1996,17344.95693
Qatar,QAT,1997,21132.8714
Qatar,QAT,1998,18631.78792
Qatar,QAT,1999,21763.45098
Qatar,QAT,2000,29986.29015
Qatar,QAT,2001,28430.63635
Qatar,QAT,2002,29990.65492
Qatar,QAT,2003,34176.98183
Qatar,QAT,2004,41818.35256
Qatar,QAT,2005,51488.49529
Qatar,QAT,2006,60256.55926
Qatar,QAT,2007,67005.61258
Qatar,QAT,2008,82967.37228
Romania,ROU,1996,1643.88046
Romania,ROU,1997,1589.014061
Romania,ROU,1998,1864.991387
Romania,ROU,1999,1610.13437
Romania,ROU,2000,1668.162731
Romania,ROU,2001,1839.72945
Romania,ROU,2002,2124.873613
Romania,ROU,2003,2774.955806
Romania,ROU,2004,3552.92452
Romania,ROU,2005,4676.315183
Romania,ROU,2006,5828.745662
Romania,ROU,2007,8214.185378
Romania,ROU,2008,10136.47356
Russian Federation,RUS,1996,2643.897696
Russian Federation,RUS,1997,2737.556662
Russian Federation,RUS,1998,1834.846937
Russian Federation,RUS,1999,1330.751464
Russian Federation,RUS,2000,1771.586602
Russian Federation,RUS,2001,2100.362386
Russian Federation,RUS,2002,2375.059044
Russian Federation,RUS,2003,2975.132778
Russian Federation,RUS,2004,4102.372294
Russian Federation,RUS,2005,5323.473877
Russian Federation,RUS,2006,6920.194398
Russian Federation,RUS,2007,9101.253085
Russian Federation,RUS,2008,11635.26037
Rwanda,RWA,1996,226.0501885
Rwanda,RWA,1997,283.8776235
Rwanda,RWA,1998,281.7841627
Rwanda,RWA,1999,239.3781268
Rwanda,RWA,2000,216.172747
Rwanda,RWA,2001,201.0569654
Rwanda,RWA,2002,196.5097078
Rwanda,RWA,2003,212.6619491
Rwanda,RWA,2004,236.9114381
Rwanda,RWA,2005,287.0931877
Rwanda,RWA,2006,342.3656294
Rwanda,RWA,2007,404.8533039
Rwanda,RWA,2008,500.6687264
Samoa,WSM,1996,1459.041298
Samoa,WSM,1997,1657.833377
Samoa,WSM,1998,1557.867761
Samoa,WSM,1999,1489.647875
Samoa,WSM,2000,1540.689023
Samoa,WSM,2001,1555.474051
Samoa,WSM,2002,1631.417027
Samoa,WSM,2003,1907.209417
Samoa,WSM,2004,2351.033814
Samoa,WSM,2005,2571.286691
Samoa,WSM,2006,2807.954274
Samoa,WSM,2007,3022.561555
Samoa,WSM,2008,3509.761499
San Marino,SMR,1999,44862.89451
San Marino,SMR,2000,40188.82018
San Marino,SMR,2001,41806.29631
San Marino,SMR,2002,44576.26257
San Marino,SMR,2003,56168.01668
San Marino,SMR,2004,65035.9605
San Marino,SMR,2005,66987.40092
San Marino,SMR,2006,70662.039
San Marino,SMR,2007,83009.16459
San Marino,SMR,2008,90682.58101
Sao Tome and Principe,STP,2001,510.0216381
Sao Tome and Principe,STP,2002,555.8185378
Sao Tome and Principe,STP,2003,649.3402153
Sao Tome and Principe,STP,2004,693.3045683
Sao Tome and Principe,STP,2005,810.860157
Sao Tome and Principe,STP,2006,843.8009447
Sao Tome and Principe,STP,2007,894.0927988
Sao Tome and Principe,STP,2008,1126.462102
Saudi Arabia,SAU,1996,8293.220703
Saudi Arabia,SAU,1997,8508.518662
Saudi Arabia,SAU,1998,7382.1606
Saudi Arabia,SAU,1999,7968.548574
Saudi Arabia,SAU,2000,9126.954277
Saudi Arabia,SAU,2001,8643.494005
Saudi Arabia,SAU,2002,8655.311531
Saudi Arabia,SAU,2003,9567.458285
Saudi Arabia,SAU,2004,11138.80746
Saudi Arabia,SAU,2005,13739.82945
Saudi Arabia,SAU,2006,15334.66994
Saudi Arabia,SAU,2007,16472.16605
Saudi Arabia,SAU,2008,20037.83234
Senegal,SEN,1996,564.4959826
Senegal,SEN,1997,508.0726031
Senegal,SEN,1998,534.0979161
Senegal,SEN,1999,533.2851225
Senegal,SEN,2000,473.4500338
Senegal,SEN,2001,481.2870397
Senegal,SEN,2002,513.026227
Senegal,SEN,2003,642.7663113
Senegal,SEN,2004,733.0581811
Senegal,SEN,2005,773.8698713
Senegal,SEN,2006,809.8038296
Senegal,SEN,2007,950.3978522
Senegal,SEN,2008,1101.202117
Serbia,SRB,1996,2749.966439
Serbia,SRB,1997,3178.831484
Serbia,SRB,1998,2416.069077
Serbia,SRB,1999,2441.430389
Serbia,SRB,2000,870.1365252
Serbia,SRB,2001,1634.875061
Serbia,SRB,2002,2149.909404
Serbia,SRB,2003,2832.490652
Serbia,SRB,2004,3331.228766
Serbia,SRB,2005,3528.131008
Serbia,SRB,2006,4129.758741
Serbia,SRB,2007,5458.121718
Serbia,SRB,2008,6701.773913
Seychelles,SYC,1996,6583.201018
Seychelles,SYC,1997,7280.989621
Seychelles,SYC,1998,7715.918147
Seychelles,SYC,1999,7747.612159
Seychelles,SYC,2000,7578.851053
Seychelles,SYC,2001,7663.13708
Seychelles,SYC,2002,8331.261997
Seychelles,SYC,2003,8524.961236
Seychelles,SYC,2004,10176.65871
Seychelles,SYC,2005,11092.51074
Seychelles,SYC,2006,12014.39987
Seychelles,SYC,2007,12154.82994
Seychelles,SYC,2008,11122.86207
Sierra Leone,SLE,1996,219.9124669
Sierra Leone,SLE,1997,197.4746069
Sierra Leone,SLE,1998,154.4397334
Sierra Leone,SLE,1999,150.8369725
Sierra Leone,SLE,2000,139.3147734
Sierra Leone,SLE,2001,227.7790471
Sierra Leone,SLE,2002,249.9395402
Sierra Leone,SLE,2003,263.7618312
Sierra Leone,SLE,2004,263.1045817
Sierra Leone,SLE,2005,287.6891942
Sierra Leone,SLE,2006,322.313468
Sierra Leone,SLE,2007,358.8274716
Sierra Leone,SLE,2008,406.3759178
Singapore,SGP,1996,26263.01627
Singapore,SGP,1997,26386.45745
Singapore,SGP,1998,21824.03558
Singapore,SGP,1999,21795.69696
Singapore,SGP,2000,23792.60707
Singapore,SGP,2001,21577.07823
Singapore,SGP,2002,22016.83279
Singapore,SGP,2003,23573.62804
Singapore,SGP,2004,27405.27136
Singapore,SGP,2005,29869.85398
Singapore,SGP,2006,33579.85948
Singapore,SGP,2007,39223.58187
Singapore,SGP,2008,39721.04818
Slovak Republic,SVK,1996,5177.748864
Slovak Republic,SVK,1997,5138.148679
Slovak Republic,SVK,1998,5533.588845
Slovak Republic,SVK,1999,5636.579532
Slovak Republic,SVK,2000,5402.929754
Slovak Republic,SVK,2001,5708.082659
Slovak Republic,SVK,2002,6524.861878
Slovak Republic,SVK,2003,8696.913242
Slovak Republic,SVK,2004,10654.79371
Slovak Republic,SVK,2005,11669.41975
Slovak Republic,SVK,2006,13139.03218
Slovak Republic,SVK,2007,16057.73314
Slovak Republic,SVK,2008,18650.35912
Slovenia,SVN,1996,10801.42843
Slovenia,SVN,1997,10447.93571
Slovenia,SVN,1998,11165.27633
Slovenia,SVN,1999,11441.99702
Slovenia,SVN,2000,10227.73677
Slovenia,SVN,2001,10479.29634
Slovenia,SVN,2002,11814.09994
Slovenia,SVN,2003,14880.47154
Slovenia,SVN,2004,17260.90151
Slovenia,SVN,2005,18169.18091
Slovenia,SVN,2006,19726.1265
Slovenia,SVN,2007,23841.31792
Slovenia,SVN,2008,27501.81027
Solomon Islands,SLB,1996,1529.664872
Solomon Islands,SLB,1997,1494.733483
Solomon Islands,SLB,1998,1206.157561
Solomon Islands,SLB,1999,1200.917702
Solomon Islands,SLB,2000,1054.518572
Solomon Islands,SLB,2001,944.81684
Solomon Islands,SLB,2002,784.9562874
Solomon Islands,SLB,2003,744.7657423
Solomon Islands,SLB,2004,818.442619
Solomon Islands,SLB,2005,880.8748508
Solomon Islands,SLB,2006,948.6592511
Solomon Islands,SLB,2007,1046.931125
Solomon Islands,SLB,2008,1205.791067
South Africa,ZAF,1996,3440.864223
South Africa,ZAF,1997,3495.111222
South Africa,ZAF,1998,3104.97641
South Africa,ZAF,1999,3032.305397
South Africa,ZAF,2000,2982.000426
South Africa,ZAF,2001,2621.554437
South Africa,ZAF,2002,2461.355087
South Africa,ZAF,2003,3678.102817
South Africa,ZAF,2004,4745.071685
South Africa,ZAF,2005,5277.925459
South Africa,ZAF,2006,5506.196503
South Africa,ZAF,2007,5994.195403
South Africa,ZAF,2008,5695.05786
South Sudan,SSD,2008,1678.711862
Spain,ESP,1996,16069.20709
Spain,ESP,1997,14696.21611
Spain,ESP,1998,15340.33211
Spain,ESP,1999,15678.21523
Spain,ESP,2000,14676.70609
Spain,ESP,2001,15323.6114
Spain,ESP,2002,17019.53541
Spain,ESP,2003,21495.70741
Spain,ESP,2004,24918.64584
Spain,ESP,2005,26510.71745
Spain,ESP,2006,28482.60948
Spain,ESP,2007,32709.40104
Spain,ESP,2008,35579.30993
Sri Lanka,LKA,1996,756.4580666
Sri Lanka,LKA,1997,816.8164858
Sri Lanka,LKA,1998,850.5318591
Sri Lanka,LKA,1999,838.6223944
Sri Lanka,LKA,2000,869.4956921
Sri Lanka,LKA,2001,832.5588021
Sri Lanka,LKA,2002,867.6360437
Sri Lanka,LKA,2003,982.6418822
Sri Lanka,LKA,2004,1066.588484
Sri Lanka,LKA,2005,1250.028424
Sri Lanka,LKA,2006,1437.701974
Sri Lanka,LKA,2007,1632.961131
Sri Lanka,LKA,2008,2041.219053
St. Kitts and Nevis,KNA,1996,7348.879786
St. Kitts and Nevis,KNA,1997,8147.554671
St. Kitts and Nevis,KNA,1998,8235.563259
St. Kitts and Nevis,KNA,1999,8700.348672
St. Kitts and Nevis,KNA,2000,9267.754831
St. Kitts and Nevis,KNA,2001,10025.61596
St. Kitts and Nevis,KNA,2002,10358.27264
St. Kitts and Nevis,KNA,2003,9847.603679
St. Kitts and Nevis,KNA,2004,10476.36342
St. Kitts and Nevis,KNA,2005,11173.7604
St. Kitts and Nevis,KNA,2006,12928.63314
St. Kitts and Nevis,KNA,2007,13538.92858
St. Kitts and Nevis,KNA,2008,14681.36684
St. Lucia,LCA,1996,4444.150393
St. Lucia,LCA,1997,4480.558044
St. Lucia,LCA,1998,4814.861237
St. Lucia,LCA,1999,5000.482141
St. Lucia,LCA,2000,4996.267719
St. Lucia,LCA,2001,4693.861534
St. Lucia,LCA,2002,4684.104534
St. Lucia,LCA,2003,5117.859195
St. Lucia,LCA,2004,5504.479
St. Lucia,LCA,2005,5810.177324
St. Lucia,LCA,2006,6856.986885
St. Lucia,LCA,2007,7636.496032
St. Lucia,LCA,2008,7577.209593
St. Vincent and the Grenadines,VCT,1996,3067.219095
St. Vincent and the Grenadines,VCT,1997,3219.973334
St. Vincent and the Grenadines,VCT,1998,3461.943365
St. Vincent and the Grenadines,VCT,1999,3621.794106
St. Vincent and the Grenadines,VCT,2000,3672.635267
St. Vincent and the Grenadines,VCT,2001,3982.297759
St. Vincent and the Grenadines,VCT,2002,4270.924902
St. Vincent and the Grenadines,VCT,2003,4446.758618
St. Vincent and the Grenadines,VCT,2004,4808.215911
St. Vincent and the Grenadines,VCT,2005,5064.451065
St. Vincent and the Grenadines,VCT,2006,5609.648939
St. Vincent and the Grenadines,VCT,2007,5977.544851
St. Vincent and the Grenadines,VCT,2008,6370.437886
Sudan,SDN,1996,296.8743719
Sudan,SDN,1997,374.1136199
Sudan,SDN,1998,350.4396796
Sudan,SDN,1999,323.5717952
Sudan,SDN,2000,361.0305843
Sudan,SDN,2001,377.5254454
Sudan,SDN,2002,412.1517561
Sudan,SDN,2003,477.7384078
Sudan,SDN,2004,565.0569459
Sudan,SDN,2005,679.7539949
Sudan,SDN,2006,893.8793645
Sudan,SDN,2007,1115.6952
Sudan,SDN,2008,1291.528826
Suriname,SUR,1996,1912.360173
Suriname,SUR,1997,2038.818609
Suriname,SUR,1998,2047.404454
Suriname,SUR,1999,1896.013914
Suriname,SUR,2000,1888.61829
Suriname,SUR,2001,1598.077512
Suriname,SUR,2002,2232.513244
Suriname,SUR,2003,2603.139009
Suriname,SUR,2004,3006.48773
Suriname,SUR,2005,3595.088055
Suriname,SUR,2006,5207.90002
Suriname,SUR,2007,5761.39536
Suriname,SUR,2008,6858.163158
Swaziland,SWZ,1996,1632.530935
Swaziland,SWZ,1997,1709.868987
Swaziland,SWZ,1998,1536.930273
Swaziland,SWZ,1999,1480.338095
Swaziland,SWZ,2000,1637.450072
Swaziland,SWZ,2001,1437.634908
Swaziland,SWZ,2002,1324.996184
Swaziland,SWZ,2003,2020.993994
Swaziland,SWZ,2004,2529.633535
Swaziland,SWZ,2005,2873.862091
Swaziland,SWZ,2006,2937.360743
Swaziland,SWZ,2007,3047.488037
Swaziland,SWZ,2008,2842.43853
Sweden,SWE,1996,32587.2641
Sweden,SWE,1997,29897.79263
Sweden,SWE,1998,30143.62746
Sweden,SWE,1999,30577.08177
Sweden,SWE,2000,29283.00505
Sweden,SWE,2001,26969.24457
Sweden,SWE,2002,29571.70446
Sweden,SWE,2003,36961.42537
Sweden,SWE,2004,42442.22045
Sweden,SWE,2005,43085.35315
Sweden,SWE,2006,46256.4716
Sweden,SWE,2007,53324.37937
Sweden,SWE,2008,55746.84238
Switzerland,CHE,1996,46676.85094
Switzerland,CHE,1997,40417.96228
Switzerland,CHE,1998,41497.20261
Switzerland,CHE,1999,40581.30705
Switzerland,CHE,2000,37868.32306
Switzerland,CHE,2001,38538.99005
Switzerland,CHE,2002,41376.39399
Switzerland,CHE,2003,48087.58314
Switzerland,CHE,2004,53340.14766
Switzerland,CHE,2005,54952.67372
Switzerland,CHE,2006,57579.50195
Switzerland,CHE,2007,63555.2375
Switzerland,CHE,2008,72487.84593
Syrian Arab Republic,SYR,1996,934.5505657
Syrian Arab Republic,SYR,1997,955.7091761
Syrian Arab Republic,SYR,1998,974.2751917
Syrian Arab Republic,SYR,1999,991.1204287
Syrian Arab Republic,SYR,2000,1177.629268
Syrian Arab Republic,SYR,2001,1258.421953
Syrian Arab Republic,SYR,2002,1263.013455
Syrian Arab Republic,SYR,2003,1253.391403
Syrian Arab Republic,SYR,2004,1408.852738
Syrian Arab Republic,SYR,2005,1577.457182
Syrian Arab Republic,SYR,2006,1762.246107
Syrian Arab Republic,SYR,2007,2058.035209
Tajikistan,TJK,1996,178.4572911
Tajikistan,TJK,1997,155.3419848
Tajikistan,TJK,1998,219.2285699
Tajikistan,TJK,1999,177.6921724
Tajikistan,TJK,2000,138.4366033
Tajikistan,TJK,2001,170.8159721
Tajikistan,TJK,2002,189.3878519
Tajikistan,TJK,2003,236.3014438
Tajikistan,TJK,2004,309.2801834
Tajikistan,TJK,2005,337.359236
Tajikistan,TJK,2006,404.2872665
Tajikistan,TJK,2007,520.035956
Tajikistan,TJK,2008,706.0914128
Tanzania,TZA,1996,216.9327932
Tanzania,TZA,1997,249.931287
Tanzania,TZA,1998,296.3409541
Tanzania,TZA,1999,299.7867537
Tanzania,TZA,2000,306.7238273
Tanzania,TZA,2001,304.339284
Tanzania,TZA,2002,308.0565528
Tanzania,TZA,2003,323.0721066
Tanzania,TZA,2004,345.189237
Tanzania,TZA,2005,442.2528543
Tanzania,TZA,2006,471.5273761
Tanzania,TZA,2007,528.063562
Tanzania,TZA,2008,651.2624387
Thailand,THA,1996,3042.903989
Thailand,THA,1997,2467.492895
Thailand,THA,1998,1845.466238
Thailand,THA,1999,2032.992147
Thailand,THA,2000,2007.564826
Thailand,THA,2001,1893.145377
Thailand,THA,2002,2096.054617
Thailand,THA,2003,2358.930629
Thailand,THA,2004,2659.839108
Thailand,THA,2005,2893.651356
Thailand,THA,2006,3368.952576
Thailand,THA,2007,3972.206475
Thailand,THA,2008,4378.687406
Timor-Leste,TLS,2000,402.0066527
Timor-Leste,TLS,2001,481.2947703
Timor-Leste,TLS,2002,457.7900166
Timor-Leste,TLS,2003,448.0615951
Timor-Leste,TLS,2004,444.3430043
Timor-Leste,TLS,2005,454.5957016
Timor-Leste,TLS,2006,419.622201
Timor-Leste,TLS,2007,498.8491398
Timor-Leste,TLS,2008,611.7759685
Togo,TGO,1996,333.189857
Togo,TGO,1997,330.5621437
Togo,TGO,1998,339.2473068
Togo,TGO,1999,326.6040699
Togo,TGO,2000,260.3932935
Togo,TGO,2001,260.6394652
Togo,TGO,2002,280.8032123
Togo,TGO,2003,310.4370144
Togo,TGO,2004,349.9937253
Togo,TGO,2005,372.1721837
Togo,TGO,2006,377.336029
Togo,TGO,2007,420.7604743
Togo,TGO,2008,513.391914
Tonga,TON,1996,2278.570599
Tonga,TON,1997,2193.384592
Tonga,TON,1998,1942.523265
Tonga,TON,1999,2015.41817
Tonga,TON,2000,2063.207236
Tonga,TON,2001,1837.977391
Tonga,TON,2002,1842.404421
Tonga,TON,2003,2029.714718
Tonga,TON,2004,2284.307858
Tonga,TON,2005,2594.74999
Tonga,TON,2006,2892.522663
Tonga,TON,2007,2932.315883
Tonga,TON,2008,3392.887992
Trinidad and Tobago,TTO,1996,4577.004528
Trinidad and Tobago,TTO,1997,4551.321854
Trinidad and Tobago,TTO,1998,4786.92537
Trinidad and Tobago,TTO,1999,5383.552427
Trinidad and Tobago,TTO,2000,6430.947262
Trinidad and Tobago,TTO,2001,6935.721451
Trinidad and Tobago,TTO,2002,7049.626612
Trinidad and Tobago,TTO,2003,8804.518666
Trinidad and Tobago,TTO,2004,10290.51914
Trinidad and Tobago,TTO,2005,12323.12705
Trinidad and Tobago,TTO,2006,14095.96337
Trinidad and Tobago,TTO,2007,16530.18044
Trinidad and Tobago,TTO,2008,21188.11857
Tunisia,TUN,1996,2116.167296
Tunisia,TUN,1997,2210.786913
Tunisia,TUN,1998,2295.237988
Tunisia,TUN,1999,2389.036036
Tunisia,TUN,2000,2213.914088
Tunisia,TUN,2001,2254.933126
Tunisia,TUN,2002,2346.05937
Tunisia,TUN,2003,2761.969249
Tunisia,TUN,2004,3112.835029
Tunisia,TUN,2005,3194.562243
Tunisia,TUN,2006,3371.71231
Tunisia,TUN,2007,3778.184171
Tunisia,TUN,2008,4310.093026
Turkey,TUR,1996,3053.950828
Turkey,TUR,1997,3144.389453
Turkey,TUR,1998,4496.503169
Turkey,TUR,1999,4108.127878
Turkey,TUR,2000,4316.553895
Turkey,TUR,2001,3119.603167
Turkey,TUR,2002,3660.069826
Turkey,TUR,2003,4718.456754
Turkey,TUR,2004,6040.88491
Turkey,TUR,2005,7384.258482
Turkey,TUR,2006,8034.606676
Turkey,TUR,2007,9709.720022
Turkey,TUR,2008,10850.87039
Turkmenistan,TKM,1996,554.9547151
Turkmenistan,TKM,1997,562.5765411
Turkmenistan,TKM,1998,590.3934846
Turkmenistan,TKM,1999,548.7268759
Turkmenistan,TKM,2000,643.1750108
Turkmenistan,TKM,2001,774.4763388
Turkmenistan,TKM,2002,967.9017468
Turkmenistan,TKM,2003,1283.885977
Turkmenistan,TKM,2004,1453.917166
Turkmenistan,TKM,2005,1704.51475
Turkmenistan,TKM,2006,2136.66815
Turkmenistan,TKM,2007,2600.371428
Turkmenistan,TKM,2008,3904.467675
Tuvalu,TUV,1996,1332.63248
Tuvalu,TUV,1997,1369.074641
Tuvalu,TUV,1998,1370.904026
Tuvalu,TUV,1999,1464.648593
Tuvalu,TUV,2000,1458.817097
Tuvalu,TUV,2001,1387.357543
Tuvalu,TUV,2002,1603.631992
Tuvalu,TUV,2003,1866.599625
Tuvalu,TUV,2004,2176.564747
Tuvalu,TUV,2005,2178.02921
Tuvalu,TUV,2006,2259.333279
Tuvalu,TUV,2007,2638.911845
Tuvalu,TUV,2008,2929.42164
Uganda,UGA,1996,285.0934669
Uganda,UGA,1997,286.7169623
Uganda,UGA,1998,291.9864072
Uganda,UGA,1999,257.7477999
Uganda,UGA,2000,257.6303609
Uganda,UGA,2001,234.9840775
Uganda,UGA,2002,240.2423229
Uganda,UGA,2003,237.9995917
Uganda,UGA,2004,288.0236949
Uganda,UGA,2005,315.7880227
Uganda,UGA,2006,336.4593923
Uganda,UGA,2007,401.8508631
Uganda,UGA,2008,449.6928183
Ukraine,UKR,1996,872.7091855
Ukraine,UKR,1997,991.2301007
Ukraine,UKR,1998,835.2602988
Ukraine,UKR,1999,635.7662418
Ukraine,UKR,2000,635.7089635
Ukraine,UKR,2001,780.7380243
Ukraine,UKR,2002,879.4750486
Ukraine,UKR,2003,1048.522488
Ukraine,UKR,2004,1367.352433
Ukraine,UKR,2005,1828.717626
Ukraine,UKR,2006,2303.018831
Ukraine,UKR,2007,3068.608998
Ukraine,UKR,2008,3891.037823
United Arab Emirates,ARE,1996,28615.58214
United Arab Emirates,ARE,1997,29199.52461
United Arab Emirates,ARE,1998,26663.3087
United Arab Emirates,ARE,1999,28260.00502
United Arab Emirates,ARE,2000,33071.26869
United Arab Emirates,ARE,2001,31061.52935
United Arab Emirates,ARE,2002,31311.35936
United Arab Emirates,ARE,2003,33230.52318
United Arab Emirates,ARE,2004,36161.17061
United Arab Emirates,ARE,2005,39439.80197
United Arab Emirates,ARE,2006,42372.22166
United Arab Emirates,ARE,2007,42672.61323
United Arab Emirates,ARE,2008,45758.90554
United Kingdom,GBR,1996,24219.62285
United Kingdom,GBR,1997,26621.48006
United Kingdom,GBR,1998,28014.8947
United Kingdom,GBR,1999,28383.66891
United Kingdom,GBR,2000,27982.35576
United Kingdom,GBR,2001,27427.5875
United Kingdom,GBR,2002,29785.98629
United Kingdom,GBR,2003,34173.97998
United Kingdom,GBR,2004,39983.98467
United Kingdom,GBR,2005,41732.64054
United Kingdom,GBR,2006,44252.31582
United Kingdom,GBR,2007,50134.3161
United Kingdom,GBR,2008,46767.59222
United States,USA,1996,30068.23092
United States,USA,1997,31572.69023
United States,USA,1998,32949.19776
United States,USA,1999,34620.9289
United States,USA,2000,36449.85512
United States,USA,2001,37273.6181
United States,USA,2002,38166.03784
United States,USA,2003,39677.19835
United States,USA,2004,41921.80976
United States,USA,2005,44307.92058
United States,USA,2006,46437.06712
United States,USA,2007,48061.53766
United States,USA,2008,48401.42734
Uruguay,URY,1996,6316.26994
Uruguay,URY,1997,7327.934445
Uruguay,URY,1998,7711.07657
Uruguay,URY,1999,7247.398162
Uruguay,URY,2000,6871.897677
Uruguay,URY,2001,6281.377047
Uruguay,URY,2002,4088.768855
Uruguay,URY,2003,3622.052284
Uruguay,URY,2004,4117.308853
Uruguay,URY,2005,5220.951116
Uruguay,URY,2006,5877.876078
Uruguay,URY,2007,7009.697046
Uruguay,URY,2008,9062.312164
Uzbekistan,UZB,1996,600.5981578
Uzbekistan,UZB,1997,623.0026524
Uzbekistan,UZB,1998,623.2161328
Uzbekistan,UZB,1999,702.4807441
Uzbekistan,UZB,2000,558.221144
Uzbekistan,UZB,2001,456.7034892
Uzbekistan,UZB,2002,383.3494997
Uzbekistan,UZB,2003,396.129969
Uzbekistan,UZB,2004,465.1198869
Uzbekistan,UZB,2005,546.7768502
Uzbekistan,UZB,2006,654.2838373
